,mean_residual,l2_relative_error,mse,method,ratio,seed,n_iterations,num_domain,num_boundary,num_initial,n_candidate_points,hard_constrained,model_version,influence_sign
11797,0.037328847000000005,0.05317900993212057,0.00106731980183704,RAR,0.1,7,10000,2540,80,160,10000,True,test,abs
11798,0.037328847000000005,0.05317900993212057,0.00106731980183704,RAR,0.1,7,10000,2540,80,160,10000,True,10k,abs
11799,0.026346667,0.014903397722644622,8.382714108364551e-05,IF,0.09,9,10000,2540,80,160,10000,True,train,abs
11800,0.026346667,0.014903397722644622,8.382714108364551e-05,IF,0.09,9,10000,2540,80,160,10000,True,test,abs
11801,0.026346667,0.014903397722644622,8.382714108364551e-05,IF,0.09,9,10000,2540,80,160,10000,True,10k,abs
11802,0.01638061,0.02320012094750596,0.0002031395891662196,IF,0.08,9,50000,2540,80,160,10000,True,train,neg
11803,0.01638061,0.02320012094750596,0.0002031395891662196,IF,0.08,9,50000,2540,80,160,10000,True,test,neg
11804,0.017834813999999997,0.02350931363072884,0.00020859023407544943,IF,0.08,9,50000,2540,80,160,10000,True,10k,neg
11805,0.026824389,0.06475828685967344,0.0015827224926777536,random,0.5,7,10000,2540,80,160,10000,True,train,abs
11806,0.026824389,0.06475828685967344,0.0015827224926777536,random,0.5,7,10000,2540,80,160,10000,True,test,abs
11807,0.026824389,0.06475828685967344,0.0015827224926777536,random,0.5,7,10000,2540,80,160,10000,True,10k,abs
11808,0.015284998999999999,0.03420329409875887,0.0004415195528947207,IF,0.3,5,50000,2540,80,160,10000,True,train,pos
11809,0.015284998999999999,0.03420329409875887,0.0004415195528947207,IF,0.3,5,50000,2540,80,160,10000,True,test,pos
11810,0.015284998999999999,0.03420329409875887,0.0004415195528947207,IF,0.3,5,50000,2540,80,160,10000,True,10k,pos
11811,0.021222732999999997,0.015511672184091687,9.08095048955574e-05,RAR,0.1,3,50000,2540,80,160,10000,True,train,abs
11812,0.021222732999999997,0.015511672184091687,9.08095048955574e-05,RAR,0.1,3,50000,2540,80,160,10000,True,test,abs
11813,0.021222732999999997,0.015511672184091687,9.08095048955574e-05,RAR,0.1,3,50000,2540,80,160,10000,True,10k,abs
11814,0.020291092,0.014511793208554287,7.947970272567809e-05,IF,0.9,6,50000,2540,80,160,10000,True,train,neg
11815,0.020291092,0.014511793208554287,7.947970272567809e-05,IF,0.9,6,50000,2540,80,160,10000,True,test,neg
11816,0.020291092,0.014511793208554287,7.947970272567809e-05,IF,0.9,6,50000,2540,80,160,10000,True,10k,neg
11817,0.017133685,0.01691520307664901,0.00010798626099413478,random,0.7,4,50000,2540,80,160,10000,True,train,abs
11818,0.017078457,0.015695761527929127,9.297771207571536e-05,random,0.7,4,50000,2540,80,160,10000,True,test,abs
11819,0.02179072,0.01597008581086988,9.625616867068764e-05,random,0.7,4,50000,2540,80,160,10000,True,10k,abs
11820,0.032813214,0.033945431211384616,0.0004348873065338424,RAR,0.2,6,10000,2540,80,160,10000,True,train,abs
11821,0.033816412000000004,0.03777072349963051,0.0005384243339827691,RAR,0.2,6,10000,2540,80,160,10000,True,test,abs
11822,0.03266872,0.03134464935738083,0.0003708010059029809,RAR,0.2,6,10000,2540,80,160,10000,True,10k,abs
11823,0.012034148,0.08910281025204815,0.0029963799002310373,random,0.9,2,10000,2540,80,160,10000,False,train,abs
11824,0.012034148,0.08910281025204815,0.0029963799002310373,random,0.9,2,10000,2540,80,160,10000,False,test,abs
11825,0.012034148,0.08910281025204815,0.0029963799002310373,random,0.9,2,10000,2540,80,160,10000,False,10k,abs
11826,0.02837211,0.03662439123249996,0.0005062381857648225,IF,0.6,5,10000,2540,80,160,10000,True,train,neg
11827,0.02837211,0.03662439123249996,0.0005062381857648225,IF,0.6,5,10000,2540,80,160,10000,True,test,neg
11828,0.02837211,0.03662439123249996,0.0005062381857648225,IF,0.6,5,10000,2540,80,160,10000,True,10k,neg
11829,0.013179257,0.01877383846039549,0.000133021005143004,random,0.9,5,50000,2540,80,160,10000,True,train,abs
11830,0.013179257,0.01877383846039549,0.000133021005143004,random,0.9,5,50000,2540,80,160,10000,True,test,abs
11831,0.0151934335,0.01712873232464318,0.00011072980038588221,random,0.9,5,50000,2540,80,160,10000,True,10k,abs
11832,0.028383657000000003,0.06446079423862934,0.001568214179616525,IF,0.6,2,10000,2540,80,160,10000,True,train,neg
11833,0.028383657000000003,0.06446079423862934,0.001568214179616525,IF,0.6,2,10000,2540,80,160,10000,True,test,neg
11834,0.028383657000000003,0.06446079423862934,0.001568214179616525,IF,0.6,2,10000,2540,80,160,10000,True,10k,neg
11835,0.026013252999999997,0.014845880381755097,8.318135407619389e-05,IF,0.1,9,10000,2540,80,160,10000,True,train,abs
11836,0.026013252999999997,0.014845880381755097,8.318135407619389e-05,IF,0.1,9,10000,2540,80,160,10000,True,test,abs
11837,0.026013252999999997,0.014845880381755097,8.318135407619389e-05,IF,0.1,9,10000,2540,80,160,10000,True,10k,abs
11838,0.011297171000000002,0.011505944566105031,4.996416415055174e-05,IF,0.5,8,50000,2540,80,160,10000,True,train,pos
11839,0.011297171000000002,0.011505944566105031,4.996416415055174e-05,IF,0.5,8,50000,2540,80,160,10000,True,test,pos
11840,0.011297171000000002,0.011505944566105031,4.996416415055174e-05,IF,0.5,8,50000,2540,80,160,10000,True,10k,pos
11841,0.020828817,0.016215232033934778,9.923397933363341e-05,IF,0.08,8,10000,2540,80,160,10000,True,train,neg
11842,0.020828817,0.016215232033934778,9.923397933363341e-05,IF,0.08,8,10000,2540,80,160,10000,True,test,neg
11843,0.020828817,0.016215232033934778,9.923397933363341e-05,IF,0.08,8,10000,2540,80,160,10000,True,10k,neg
11844,0.024283241,0.035378669487421334,0.0004723860499016152,IF,0.8,9,10000,2540,80,160,10000,True,train,pos
11845,0.024283241,0.035378669487421334,0.0004723860499016152,IF,0.8,9,10000,2540,80,160,10000,True,test,pos
11846,0.024283241,0.035378669487421334,0.0004723860499016152,IF,0.8,9,10000,2540,80,160,10000,True,10k,pos
11847,0.010357741,0.0180467410404414,0.00012291691307582408,IF,0.8,2,50000,2540,80,160,10000,False,train,abs
11848,0.010357741,0.0180467410404414,0.00012291691307582408,IF,0.8,2,50000,2540,80,160,10000,False,test,abs
11849,0.010357741,0.0180467410404414,0.00012291691307582408,IF,0.8,2,50000,2540,80,160,10000,False,10k,abs
11850,0.027453301,0.040685112214078535,0.000624719566094271,IF,0.07,9,10000,2540,80,160,10000,True,train,pos
11851,0.027453301,0.040685112214078535,0.000624719566094271,IF,0.07,9,10000,2540,80,160,10000,True,test,pos
11852,0.027453301,0.040685112214078535,0.000624719566094271,IF,0.07,9,10000,2540,80,160,10000,True,10k,pos
11853,0.012159933999999999,0.012929963998606962,6.309699888503695e-05,IF,0.09,2,50000,2540,80,160,10000,True,train,pos
11854,0.012314307,0.013031547283277023,6.409232705002649e-05,IF,0.09,2,50000,2540,80,160,10000,True,test,pos
11855,0.012159933999999999,0.012929963998606962,6.309699888503695e-05,IF,0.09,2,50000,2540,80,160,10000,True,10k,pos
11856,0.018719474,0.02331949118953005,0.00020523537177095163,IF,0.6,3,50000,2540,80,160,10000,True,train,neg
11857,0.018719474,0.02331949118953005,0.00020523537177095163,IF,0.6,3,50000,2540,80,160,10000,True,test,neg
11858,0.018719474,0.02331949118953005,0.00020523537177095163,IF,0.6,3,50000,2540,80,160,10000,True,10k,neg
11859,0.018411900000000002,0.0076755053727815825,2.2234534007024585e-05,RAR,0.6,3,50000,2540,80,160,10000,True,train,abs
11860,0.018411900000000002,0.0076755053727815825,2.2234534007024585e-05,RAR,0.6,3,50000,2540,80,160,10000,True,test,abs
11861,0.018411900000000002,0.0076755053727815825,2.2234534007024585e-05,RAR,0.6,3,50000,2540,80,160,10000,True,10k,abs
11862,0.013902758000000001,0.0118477499283584,5.297681316864409e-05,IF,0.08,2,50000,2540,80,160,10000,True,train,abs
11863,0.013902758000000001,0.0118477499283584,5.297681316864409e-05,IF,0.08,2,50000,2540,80,160,10000,True,test,abs
11864,0.013902758000000001,0.0118477499283584,5.297681316864409e-05,IF,0.08,2,50000,2540,80,160,10000,True,10k,abs
11865,0.0131987715,0.04860610708436847,0.000891652744267054,IF,0.07,6,50000,2540,80,160,10000,False,train,neg
11866,0.0131987715,0.04860610708436847,0.000891652744267054,IF,0.07,6,50000,2540,80,160,10000,False,test,neg
11867,0.012978491000000002,0.048236580747416685,0.0008781467580117864,IF,0.07,6,50000,2540,80,160,10000,False,10k,neg
11868,0.019913677,0.029951360002338518,0.0003385689808575525,IF,0.09,3,10000,2540,80,160,10000,True,train,neg
11869,0.019913677,0.029951360002338518,0.0003385689808575525,IF,0.09,3,10000,2540,80,160,10000,True,test,neg
11870,0.019913677,0.029951360002338518,0.0003385689808575525,IF,0.09,3,10000,2540,80,160,10000,True,10k,neg
11871,0.016750596,0.008075566153875951,2.4612743750431706e-05,RAR,1.0,3,10000,2540,80,160,10000,True,train,abs
11872,0.016750596,0.008075566153875951,2.4612743750431706e-05,RAR,1.0,3,10000,2540,80,160,10000,True,test,abs
11873,0.016750596,0.008075566153875951,2.4612743750431706e-05,RAR,1.0,3,10000,2540,80,160,10000,True,10k,abs
11874,0.017407304,0.03371439955979225,0.00042898778946699994,IF,0.7,3,10000,2540,80,160,10000,False,train,pos
11875,0.017407304,0.03371439955979225,0.00042898778946699994,IF,0.7,3,10000,2540,80,160,10000,False,test,pos
11876,0.017407304,0.03371439955979225,0.00042898778946699994,IF,0.7,3,10000,2540,80,160,10000,False,10k,pos
11877,0.011303612,0.010566820124702505,4.2140792736463265e-05,random,0.2,2,50000,2540,80,160,10000,True,train,abs
11878,0.011303612,0.010566820124702505,4.2140792736463265e-05,random,0.2,2,50000,2540,80,160,10000,True,test,abs
11879,0.011303612,0.010566820124702505,4.2140792736463265e-05,random,0.2,2,50000,2540,80,160,10000,True,10k,abs
11880,0.012390857,0.013962634134409648,7.357813718480721e-05,IF,0.1,2,50000,2540,80,160,10000,True,train,neg
11881,0.012390857,0.013962634134409648,7.357813718480721e-05,IF,0.1,2,50000,2540,80,160,10000,True,test,neg
11882,0.012390857,0.013962634134409648,7.357813718480721e-05,IF,0.1,2,50000,2540,80,160,10000,True,10k,neg
11883,0.032060746,0.03738100105036921,0.0005273706143183954,IF,0.2,5,10000,2540,80,160,10000,True,train,neg
11884,0.034650967000000005,0.03822034339476085,0.0005513193573588489,IF,0.2,5,10000,2540,80,160,10000,True,test,neg
11885,0.031236503,0.03744300940958216,0.0005291216915197233,IF,0.2,5,10000,2540,80,160,10000,True,10k,neg
11886,0.023173044,0.01273594983876989,6.12176637583401e-05,IF,0.3,8,10000,2540,80,160,10000,True,train,abs
11887,0.023173044,0.01273594983876989,6.12176637583401e-05,IF,0.3,8,10000,2540,80,160,10000,True,test,abs
11888,0.023173044,0.01273594983876989,6.12176637583401e-05,IF,0.3,8,10000,2540,80,160,10000,True,10k,abs
11889,0.023694374,0.02000903814781215,0.00015110070695588138,RAR,0.3,6,50000,2540,80,160,10000,True,train,abs
11890,0.023694374,0.02000903814781215,0.00015110070695588138,RAR,0.3,6,50000,2540,80,160,10000,True,test,abs
11891,0.023694374,0.02000903814781215,0.00015110070695588138,RAR,0.3,6,50000,2540,80,160,10000,True,10k,abs
11892,0.03247811,0.06204460312387153,0.001452854402074417,IF,0.4,7,10000,2540,80,160,10000,True,train,pos
11893,0.03247811,0.06204460312387153,0.001452854402074417,IF,0.4,7,10000,2540,80,160,10000,True,test,pos
11894,0.03247811,0.06204460312387153,0.001452854402074417,IF,0.4,7,10000,2540,80,160,10000,True,10k,pos
11895,0.024923862999999997,0.017632265076738433,0.00011733573126854455,IF,0.4,9,10000,2540,80,160,10000,True,train,neg
11896,0.026220312000000003,0.01879773266901181,0.00013335982283464872,IF,0.4,9,10000,2540,80,160,10000,True,test,neg
11897,0.024923862999999997,0.017632265076738433,0.00011733573126854455,IF,0.4,9,10000,2540,80,160,10000,True,10k,neg
11898,0.016031828,0.023816013016013788,0.0002140682160339468,RAR,0.8,9,50000,2540,80,160,10000,True,train,abs
11899,0.016031828,0.023816013016013788,0.0002140682160339468,RAR,0.8,9,50000,2540,80,160,10000,True,test,abs
11900,0.016031828,0.023816013016013788,0.0002140682160339468,RAR,0.8,9,50000,2540,80,160,10000,True,10k,abs
11901,0.017187858,0.012751322303085632,6.136553404732022e-05,random,0.4,4,50000,2540,80,160,10000,True,train,abs
11902,0.018663999,0.015294528749535869,8.828486803714657e-05,random,0.4,4,50000,2540,80,160,10000,True,test,abs
11903,0.021913016,0.011530103212933742,5.017420058998261e-05,random,0.4,4,50000,2540,80,160,10000,True,10k,abs
11904,0.019994203000000002,0.03057252072273155,0.00035275775329755664,IF,0.1,3,10000,2540,80,160,10000,True,train,neg
11905,0.019994203000000002,0.03057252072273155,0.00035275775329755664,IF,0.1,3,10000,2540,80,160,10000,True,test,neg
11906,0.019994203000000002,0.03057252072273155,0.00035275775329755664,IF,0.1,3,10000,2540,80,160,10000,True,10k,neg
11907,0.013765248999999998,0.15037340576528668,0.008534068882808925,IF,0.9,8,10000,2540,80,160,10000,False,train,neg
11908,0.013765248999999998,0.15037340576528668,0.008534068882808925,IF,0.9,8,10000,2540,80,160,10000,False,test,neg
11909,0.013765248999999998,0.15037340576528668,0.008534068882808925,IF,0.9,8,10000,2540,80,160,10000,False,10k,neg
11910,0.018994076000000002,0.024813004809032767,0.0002323661119661256,IF,0.7,4,50000,2540,80,160,10000,True,train,abs
11911,0.018994076000000002,0.024813004809032767,0.0002323661119661256,IF,0.7,4,50000,2540,80,160,10000,True,test,abs
11912,0.018994076000000002,0.024813004809032767,0.0002323661119661256,IF,0.7,4,50000,2540,80,160,10000,True,10k,abs
11913,0.033835217,0.030676787394668274,0.00035516799596700216,IF,0.07,5,10000,2540,80,160,10000,True,train,abs
11914,0.033835217,0.030676787394668274,0.00035516799596700216,IF,0.07,5,10000,2540,80,160,10000,True,test,abs
11915,0.033835217,0.030676787394668274,0.00035516799596700216,IF,0.07,5,10000,2540,80,160,10000,True,10k,abs
11916,0.029993214,0.03756210701857466,0.0005324930738323983,IF,0.5,5,10000,2540,80,160,10000,True,train,neg
11917,0.029993214,0.03756210701857466,0.0005324930738323983,IF,0.5,5,10000,2540,80,160,10000,True,test,neg
11918,0.029745882,0.03665881538080504,0.0005071902839562793,IF,0.5,5,10000,2540,80,160,10000,True,10k,neg
11919,0.021525467000000003,0.015989713044136027,9.649291169604664e-05,IF,0.3,3,10000,2540,80,160,10000,True,train,abs
11920,0.021525467000000003,0.015989713044136027,9.649291169604664e-05,IF,0.3,3,10000,2540,80,160,10000,True,test,abs
11921,0.021525467000000003,0.015989713044136027,9.649291169604664e-05,IF,0.3,3,10000,2540,80,160,10000,True,10k,abs
11922,0.021371868,0.01791872529385386,0.00012117925964959521,RAR,0.07,3,50000,2540,80,160,10000,True,train,abs
11923,0.021371868,0.01791872529385386,0.00012117925964959521,RAR,0.07,3,50000,2540,80,160,10000,True,test,abs
11924,0.021371868,0.01791872529385386,0.00012117925964959521,RAR,0.07,3,50000,2540,80,160,10000,True,10k,abs
11925,0.021590292,0.019523169224338804,0.00014385160415070688,IF,0.09,6,50000,2540,80,160,10000,True,train,neg
11926,0.021590292,0.019523169224338804,0.00014385160415070688,IF,0.09,6,50000,2540,80,160,10000,True,test,neg
11927,0.021806238,0.01874371178143171,0.00013259442581653376,IF,0.09,6,50000,2540,80,160,10000,True,10k,neg
11928,0.012785711000000002,0.046474390143552036,0.0008151573913476273,random,0.04,6,50000,2540,80,160,10000,False,train,abs
11929,0.015178877,0.0471781892780877,0.0008400335056518107,random,0.04,6,50000,2540,80,160,10000,False,test,abs
11930,0.012785711000000002,0.046474390143552036,0.0008151573913476273,random,0.04,6,50000,2540,80,160,10000,False,10k,abs
11931,0.013077267,0.05015762667273591,0.0009494848272540141,IF,0.4,6,50000,2540,80,160,10000,False,train,abs
11932,0.013077267,0.05015762667273591,0.0009494848272540141,IF,0.4,6,50000,2540,80,160,10000,False,test,abs
11933,0.013077267,0.05015762667273591,0.0009494848272540141,IF,0.4,6,50000,2540,80,160,10000,False,10k,abs
11934,0.021267807000000003,0.13870119965375374,0.00726063335774627,RAR,0.7,6,10000,2540,80,160,10000,False,train,abs
11935,0.021267807000000003,0.13870119965375374,0.00726063335774627,RAR,0.7,6,10000,2540,80,160,10000,False,test,abs
11936,0.02145011,0.13604289261961414,0.006984989972458357,RAR,0.7,6,10000,2540,80,160,10000,False,10k,abs
11937,0.007737391999999999,0.022385892050775045,0.00018913107114552175,random,0.06,3,50000,2540,80,160,10000,False,train,abs
11938,0.008743866999999999,0.02395275113020525,0.0002165333905156056,random,0.06,3,50000,2540,80,160,10000,False,test,abs
11939,0.0075926585,0.021137363117621443,0.00016862256381307836,random,0.06,3,50000,2540,80,160,10000,False,10k,abs
11940,0.015574226000000002,0.021677657205055142,0.0001773530904421661,IF,1.0,9,50000,2540,80,160,10000,True,train,neg
11941,0.015574226000000002,0.021677657205055142,0.0001773530904421661,IF,1.0,9,50000,2540,80,160,10000,True,test,neg
11942,0.015574226000000002,0.021677657205055142,0.0001773530904421661,IF,1.0,9,50000,2540,80,160,10000,True,10k,neg
11943,0.01937674,0.007398345328793073,2.0657761993551487e-05,IF,0.8,3,10000,2540,80,160,10000,True,train,abs
11944,0.01937674,0.007398345328793073,2.0657761993551487e-05,IF,0.8,3,10000,2540,80,160,10000,True,test,abs
11945,0.01937674,0.007398345328793073,2.0657761993551487e-05,IF,0.8,3,10000,2540,80,160,10000,True,10k,abs
11946,0.021150517999999997,0.016293454363745963,0.00010019369865862498,random,0.2,9,10000,2540,80,160,10000,True,train,abs
11947,0.021150517999999997,0.016293454363745963,0.00010019369865862498,random,0.2,9,10000,2540,80,160,10000,True,test,abs
11948,0.021150517999999997,0.016293454363745963,0.00010019369865862498,random,0.2,9,10000,2540,80,160,10000,True,10k,abs
11949,0.012807425,0.030511919062469056,0.0003513606478389025,RAR,0.3,8,50000,2540,80,160,10000,True,train,abs
11950,0.013531693999999999,0.030345896972663045,0.00034754738877566306,RAR,0.3,8,50000,2540,80,160,10000,True,test,abs
11951,0.013531693999999999,0.030345896972663045,0.00034754738877566306,RAR,0.3,8,50000,2540,80,160,10000,True,10k,abs
11952,0.014113911000000002,0.014683603898250254,8.137282488857693e-05,RAR,0.8,5,50000,2540,80,160,10000,True,train,abs
11953,0.014113911000000002,0.014683603898250254,8.137282488857693e-05,RAR,0.8,5,50000,2540,80,160,10000,True,test,abs
11954,0.014113911000000002,0.014683603898250254,8.137282488857693e-05,RAR,0.8,5,50000,2540,80,160,10000,True,10k,abs
11955,0.011761342,0.0247391116958701,0.00023098420042146772,RAR,1.0,2,50000,2540,80,160,10000,True,train,abs
11956,0.011761342,0.0247391116958701,0.00023098420042146772,RAR,1.0,2,50000,2540,80,160,10000,True,test,abs
11957,0.011761342,0.0247391116958701,0.00023098420042146772,RAR,1.0,2,50000,2540,80,160,10000,True,10k,abs
11958,0.013154414,0.008136719654607109,2.498692295418307e-05,random,0.7,5,50000,2540,80,160,10000,True,train,abs
11959,0.014478429,0.012723713812112564,6.11000908806112e-05,random,0.7,5,50000,2540,80,160,10000,True,test,abs
11960,0.013154414,0.008136719654607109,2.498692295418307e-05,random,0.7,5,50000,2540,80,160,10000,True,10k,abs
