,mean_residual,l2_relative_error,mse,method,ratio,seed,n_iterations,num_domain,num_boundary,num_initial,n_candidate_points,hard_constrained,model_version
2237,0.033159267,0.02205394638004294,0.00018356365669851323,IF,0.01,4,10000,2540,80,160,10000,True,10k
2238,0.021412876,0.02323163081585115,0.0002036917628814548,IF,0.04,0,50000,2540,80,160,10000,True,train
2239,0.021412876,0.02323163081585115,0.0002036917628814548,IF,0.04,0,50000,2540,80,160,10000,True,test
2240,0.021412876,0.02323163081585115,0.0002036917628814548,IF,0.04,0,50000,2540,80,160,10000,True,10k
2241,0.027324267000000003,0.03008524943117825,0.00034160270800746525,IF,0.01,0,10000,2540,80,160,10000,True,train
2242,0.027324267000000003,0.03008524943117825,0.00034160270800746525,IF,0.01,0,10000,2540,80,160,10000,True,test
2243,0.027324267000000003,0.03008524943117825,0.00034160270800746525,IF,0.01,0,10000,2540,80,160,10000,True,10k
2244,0.023147956,0.3230260445381529,0.039381218613532616,IF,0.06,4,50000,2540,80,160,10000,False,train
2245,0.011043668000000001,0.024602315268999638,0.0002284367805584772,IF,0.06,4,50000,2540,80,160,10000,False,test
2246,0.023147956,0.3230260445381529,0.039381218613532616,IF,0.06,4,50000,2540,80,160,10000,False,10k
2247,0.01592816,0.022716800675651117,0.00019476387501504762,IF,0.04,4,50000,2540,80,160,10000,True,train
2248,0.01592816,0.022716800675651117,0.00019476387501504762,IF,0.04,4,50000,2540,80,160,10000,True,test
2249,0.01592816,0.022716800675651117,0.00019476387501504762,IF,0.04,4,50000,2540,80,160,10000,True,10k
2250,0.021408679,0.02323392637965504,0.00020373201924945162,IF,0.03,0,50000,2540,80,160,10000,True,train
2251,0.021408679,0.02323392637965504,0.00020373201924945162,IF,0.03,0,50000,2540,80,160,10000,True,test
2252,0.021408679,0.02323392637965504,0.00020373201924945162,IF,0.03,0,50000,2540,80,160,10000,True,10k
2253,0.027331857,0.030030078927971736,0.0003403509907479216,IF,0.06,0,10000,2540,80,160,10000,True,train
2254,0.027331857,0.030030078927971736,0.0003403509907479216,IF,0.06,0,10000,2540,80,160,10000,True,test
2255,0.027331857,0.030030078927971736,0.0003403509907479216,IF,0.06,0,10000,2540,80,160,10000,True,10k
